station_id,station_name,city,state,session_date,hour_of_day,day_of_week,is_weekend,session_count,total_energy_kwh,avg_energy_kwh,avg_duration_minutes,total_cost,avg_cost
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-08,16,1,False,1,20.27,20.27,120.0,12.52,12.52
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-08,19,1,False,1,33.31,33.31,60.0,17.34,17.34
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-08,20,1,False,3,118.88,39.626666666666665,70.0,33.41,11.136666666666667
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-08,21,1,False,1,41.85,41.85,60.0,7.19,7.19
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-08,22,1,False,1,27.51,27.51,90.0,8.89,8.89
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-09,7,2,False,1,54.22,54.22,120.0,8.06,8.06
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-09,13,2,False,2,88.29,44.145,90.0,27.11,13.555
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-10,4,3,False,1,19.39,19.39,30.0,7.93,7.93
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-10,10,3,False,1,84.96,84.96,120.0,22.84,22.84
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-10,14,3,False,2,58.43,29.215,82.5,24.15,12.075
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-10,17,3,False,1,44.16,44.16,60.0,18.13,18.13
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-10,18,3,False,1,57.23,57.23,90.0,21.61,21.61
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-10,19,3,False,1,29.47,29.47,60.0,11.51,11.51
460209,"Flying J Travel Center #626 St. Augustine, FL",St. Augustine,FL,2025-12-10,21,3,False,1,9.73,9.73,60.0,3.5,3.5
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-11,14,2,False,2,170.54,85.27,150.0,62.7,31.35
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-12,12,3,False,1,36.86,36.86,60.0,11.84,11.84
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-12,21,3,False,1,70.27,70.27,120.0,12.64,12.64
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-13,14,4,False,1,14.75,14.75,45.0,6.21,6.21
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-13,17,4,False,1,19.49,19.49,60.0,10.98,10.98
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-14,3,5,False,1,31.85,31.85,60.0,10.27,10.27
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-14,11,5,False,1,20.53,20.53,30.0,5.83,5.83
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-15,6,6,True,1,13.3,13.3,45.0,9.98,9.98
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-15,7,6,True,1,12.32,12.32,60.0,2.21,2.21
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-15,12,6,True,1,32.74,32.74,45.0,8.79,8.79
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-15,15,6,True,1,11.65,11.65,60.0,6.24,6.24
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-16,7,0,True,1,20.68,20.68,60.0,3.08,3.08
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-16,8,0,True,1,47.61,47.61,90.0,7.56,7.56
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-16,15,0,True,1,48.0,48.0,240.0,13.89,13.89
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-16,19,0,True,2,63.37,31.685,75.0,11.81,5.905
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-17,17,1,False,1,71.06,71.06,90.0,10.96,10.96
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-17,19,1,False,1,24.81,24.81,90.0,10.91,10.91
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-18,16,2,False,1,18.09,18.09,90.0,11.23,11.23
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-18,19,2,False,1,101.25,101.25,240.0,43.44,43.44
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-18,23,2,False,1,47.77,47.77,90.0,23.37,23.37
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-19,5,3,False,1,10.45,10.45,60.0,1.94,1.94
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-19,7,3,False,1,41.1,41.1,60.0,18.35,18.35
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-19,11,3,False,1,78.91,78.91,120.0,23.17,23.17
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-19,15,3,False,1,48.96,48.96,60.0,19.77,19.77
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-19,18,3,False,1,68.81,68.81,90.0,22.1,22.1
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-20,7,4,False,1,65.25,65.25,120.0,22.06,22.06
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-20,14,4,False,1,52.76,52.76,90.0,22.95,22.95
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-21,9,5,False,1,43.63,43.63,60.0,8.6,8.6
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-21,11,5,False,1,9.28,9.28,60.0,3.82,3.82
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-21,19,5,False,2,49.39,24.695,105.0,9.92,4.96
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-22,17,6,True,1,48.98,48.98,240.0,11.87,11.87
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-23,8,0,True,1,39.91,39.91,120.0,5.97,5.97
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-24,7,1,False,1,22.79,22.79,120.0,7.93,7.93
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-24,9,1,False,1,31.68,31.68,90.0,6.56,6.56
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-24,11,1,False,1,23.88,23.88,60.0,7.88,7.88
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-24,12,1,False,1,37.27,37.27,60.0,15.89,15.89
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-24,15,1,False,1,49.29,49.29,180.0,20.94,20.94
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-25,3,2,False,2,68.97,34.485,120.0,20.52,10.26
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-25,7,2,False,2,82.34,41.17,75.0,34.46,17.23
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-25,14,2,False,1,23.8,23.8,60.0,10.59,10.59
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-25,16,2,False,1,27.71,27.71,60.0,18.07,18.07
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-26,8,3,False,1,47.45,47.45,120.0,8.37,8.37
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-26,16,3,False,1,22.12,22.12,90.0,8.78,8.78
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-27,0,4,False,1,72.46,72.46,90.0,13.15,13.15
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-27,7,4,False,1,38.02,38.02,60.0,4.64,4.64
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-27,9,4,False,1,28.56,28.56,60.0,12.64,12.64
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-27,10,4,False,1,56.25,56.25,90.0,11.07,11.07
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-27,11,4,False,1,50.98,50.98,90.0,19.47,19.47
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-27,22,4,False,1,33.68,33.68,60.0,7.0,7.0
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-28,7,5,False,1,20.19,20.19,120.0,5.11,5.11
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-28,9,5,False,1,13.17,13.17,60.0,3.45,3.45
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-28,11,5,False,1,20.6,20.6,30.0,9.88,9.88
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-28,13,5,False,1,92.41,92.41,120.0,42.69,42.69
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-28,22,5,False,1,26.89,26.89,90.0,6.85,6.85
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-29,8,6,True,1,79.39,79.39,120.0,14.11,14.11
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-29,17,6,True,1,29.6,29.6,45.0,14.32,14.32
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-29,19,6,True,1,47.07,47.07,120.0,17.81,17.81
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-30,3,0,True,1,51.86,51.86,120.0,15.71,15.71
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-11-30,9,0,True,1,43.0,43.0,60.0,21.35,21.35
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-01,8,1,False,1,59.5,59.5,90.0,15.71,15.71
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-01,15,1,False,1,87.62,87.62,240.0,40.35,40.35
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-01,16,1,False,1,91.3,91.3,180.0,39.52,39.52
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-01,19,1,False,2,69.94,34.97,75.0,26.23,13.115
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-02,7,2,False,2,36.69,18.345,37.5,7.5,3.75
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-02,9,2,False,1,44.79,44.79,90.0,18.25,18.25
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-02,11,2,False,2,38.01,19.005,75.0,13.93,6.965
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-02,19,2,False,1,89.76,89.76,120.0,30.0,30.0
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-03,9,3,False,1,41.95,41.95,180.0,17.69,17.69
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-03,15,3,False,1,26.99,26.99,90.0,11.03,11.03
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-03,17,3,False,1,21.41,21.41,90.0,5.27,5.27
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-04,16,4,False,1,23.1,23.1,45.0,2.69,2.69
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-04,19,4,False,1,15.08,15.08,60.0,9.45,9.45
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-05,7,5,False,1,45.91,45.91,60.0,12.38,12.38
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-05,8,5,False,1,16.61,16.61,60.0,5.46,5.46
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-05,10,5,False,1,8.75,8.75,30.0,0.92,0.92
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-05,15,5,False,1,49.92,49.92,120.0,24.02,24.02
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-05,16,5,False,1,37.6,37.6,60.0,13.62,13.62
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-05,19,5,False,2,73.74,36.87,82.5,25.41,12.705
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-05,23,5,False,1,87.45,87.45,120.0,24.16,24.16
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-06,1,6,True,1,18.74,18.74,45.0,5.43,5.43
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-06,10,6,True,1,64.57,64.57,90.0,16.27,16.27
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-06,12,6,True,1,12.63,12.63,30.0,5.97,5.97
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-06,13,6,True,1,35.47,35.47,120.0,16.47,16.47
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-06,16,6,True,2,112.29,56.145,120.0,42.5,21.25
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-06,19,6,True,1,15.51,15.51,30.0,9.49,9.49
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-07,7,0,True,1,51.59,51.59,120.0,10.39,10.39
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-07,9,0,True,1,22.64,22.64,60.0,10.57,10.57
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-07,14,0,True,1,46.79,46.79,60.0,10.99,10.99
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-07,15,0,True,1,28.06,28.06,60.0,16.42,16.42
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-07,16,0,True,1,35.54,35.54,60.0,9.85,9.85
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-07,21,0,True,1,15.34,15.34,60.0,2.78,2.78
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-07,23,0,True,1,49.66,49.66,90.0,23.89,23.89
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-08,7,1,False,1,48.98,48.98,90.0,6.17,6.17
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-08,8,1,False,2,29.39,14.695,60.0,9.84,4.92
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-08,9,1,False,1,19.27,19.27,60.0,6.81,6.81
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-08,14,1,False,1,18.45,18.45,90.0,8.21,8.21
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-08,17,1,False,1,42.17,42.17,120.0,13.92,13.92
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-08,18,1,False,1,124.84,124.84,240.0,43.44,43.44
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-09,11,2,False,2,84.83,42.415,90.0,29.25,14.625
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-09,17,2,False,1,41.27,41.27,90.0,6.58,6.58
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-09,19,2,False,3,269.89,89.96333333333334,120.0,95.28,31.76
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-10,8,3,False,1,21.71,21.71,45.0,6.14,6.14
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-10,9,3,False,2,117.64,58.82,90.0,38.84,19.42
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-10,12,3,False,1,47.62,47.62,60.0,21.42,21.42
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-10,14,3,False,1,36.23,36.23,45.0,5.27,5.27
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-10,16,3,False,1,47.47,47.47,90.0,12.39,12.39
460210,"Pilot Travel Center #222 Sturbridge, MA",Sturbridge,FL,2025-12-10,18,3,False,1,111.58,111.58,180.0,51.19,51.19
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-11,2,2,False,1,20.8,20.8,60.0,8.26,8.26
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-11,13,2,False,1,73.87,73.87,90.0,15.95,15.95
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-11,15,2,False,1,72.69,72.69,90.0,12.7,12.7
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-11,22,2,False,1,52.14,52.14,90.0,8.59,8.59
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-12,14,3,False,1,35.08,35.08,45.0,15.99,15.99
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-12,17,3,False,1,87.36,87.36,120.0,43.67,43.67
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-13,4,4,False,1,87.38,87.38,120.0,31.66,31.66
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-13,5,4,False,1,74.39,74.39,90.0,20.35,20.35
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-13,7,4,False,1,67.28,67.28,120.0,23.8,23.8
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-13,14,4,False,1,37.49,37.49,90.0,13.36,13.36
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-13,16,4,False,1,25.48,25.48,60.0,13.95,13.95
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-13,20,4,False,1,11.94,11.94,60.0,5.72,5.72
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-14,0,5,False,1,47.39,47.39,90.0,9.66,9.66
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-14,3,5,False,1,13.69,13.69,90.0,4.5,4.5
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-14,6,5,False,2,76.93,38.465,67.5,28.66,14.33
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-14,12,5,False,1,43.28,43.28,90.0,16.65,16.65
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-14,17,5,False,1,19.15,19.15,60.0,2.78,2.78
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-15,3,6,True,1,68.47,68.47,180.0,26.03,26.03
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-15,6,6,True,1,65.45,65.45,90.0,23.9,23.9
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-15,9,6,True,1,21.75,21.75,45.0,2.52,2.52
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-15,14,6,True,1,30.96,30.96,60.0,7.46,7.46
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-15,17,6,True,1,38.76,38.76,60.0,13.26,13.26
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-16,3,0,True,1,59.49,59.49,90.0,10.34,10.34
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-16,7,0,True,2,33.36,16.68,120.0,18.22,9.11
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-16,9,0,True,2,39.63,19.815,52.5,12.63,6.315
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-16,17,0,True,1,22.2,22.2,60.0,9.02,9.02
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-17,20,1,False,1,9.39,9.39,60.0,2.31,2.31
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-17,21,1,False,1,29.8,29.8,90.0,10.87,10.87
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-18,7,2,False,1,67.23,67.23,90.0,7.35,7.35
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-18,13,2,False,2,122.73,61.365,120.0,32.29,16.145
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-19,14,3,False,1,17.58,17.58,30.0,6.6,6.6
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-19,15,3,False,1,70.43,70.43,120.0,27.52,27.52
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-19,16,3,False,1,24.49,24.49,60.0,8.11,8.11
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-20,1,4,False,1,30.27,30.27,90.0,9.19,9.19
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-20,2,4,False,1,33.74,33.74,60.0,8.33,8.33
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-20,9,4,False,1,85.25,85.25,120.0,34.86,34.86
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-20,11,4,False,1,62.74,62.74,90.0,11.29,11.29
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-20,12,4,False,1,86.83,86.83,120.0,28.99,28.99
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-21,14,5,False,1,23.75,23.75,60.0,3.22,3.22
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-22,8,6,True,1,8.4,8.4,60.0,3.49,3.49
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-22,11,6,True,1,147.25,147.25,180.0,42.83,42.83
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-22,19,6,True,1,12.75,12.75,45.0,1.88,1.88
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-22,23,6,True,1,38.65,38.65,180.0,18.68,18.68
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-23,8,0,True,1,71.51,71.51,90.0,14.34,14.34
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-23,18,0,True,1,28.67,28.67,60.0,14.84,14.84
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-24,9,1,False,1,34.41,34.41,180.0,7.33,7.33
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-24,17,1,False,1,48.05,48.05,90.0,15.37,15.37
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-24,18,1,False,1,19.52,19.52,60.0,9.61,9.61
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-25,7,2,False,1,63.75,63.75,120.0,30.3,30.3
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-25,9,2,False,1,38.0,38.0,60.0,10.73,10.73
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-25,11,2,False,1,71.19,71.19,90.0,10.32,10.32
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-25,16,2,False,1,36.98,36.98,45.0,7.97,7.97
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-26,2,3,False,1,54.74,54.74,120.0,25.62,25.62
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-26,8,3,False,1,17.07,17.07,90.0,11.72,11.72
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-26,16,3,False,1,70.35,70.35,120.0,18.17,18.17
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-26,18,3,False,1,52.61,52.61,120.0,24.87,24.87
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-26,19,3,False,1,19.49,19.49,45.0,7.52,7.52
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-27,5,4,False,1,41.11,41.11,90.0,13.99,13.99
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-27,8,4,False,1,148.19,148.19,180.0,28.17,28.17
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-28,12,5,False,1,7.5,7.5,60.0,1.51,1.51
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-28,13,5,False,1,14.28,14.28,60.0,5.04,5.04
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-28,21,5,False,1,22.16,22.16,60.0,5.06,5.06
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-29,16,6,True,1,48.99,48.99,120.0,13.61,13.61
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-29,19,6,True,1,61.09,61.09,120.0,30.8,30.8
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-29,21,6,True,1,44.47,44.47,60.0,5.57,5.57
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-30,7,0,True,1,45.72,45.72,60.0,10.74,10.74
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-30,9,0,True,1,97.87,97.87,120.0,34.35,34.35
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-30,14,0,True,1,30.1,30.1,60.0,8.35,8.35
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-30,16,0,True,1,45.72,45.72,60.0,18.49,18.49
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-11-30,18,0,True,1,20.75,20.75,45.0,5.82,5.82
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-01,8,1,False,2,82.48,41.24,75.0,24.29,12.145
460211,"Flying J Travel Center #716 Sioux Falls, SD",Sioux Falls,SD,2025-12-01,11,1,False,2,83.99,41.995,60.0,33.87,16.935
